user_id,device,user_type,country,traffic_source,time_on _site,n_pages_visited,added,bought
11962,Mobile,Returning,United Kingdom,Discovery,14,4,No,No
11963,Desktop,Returning,France,Discovery,24,0,No,No
11964,Mobile,Returning,United Kingdom,Direct,143,3,No,No
11965,Mobile,Returning,France,Discovery,271,2,No,No
11966,Mobile,Returning,Germany,Search,48,2,No,No
11967,Desktop,Returning,United Kingdom,Search,60,0,No,No
11968,Mobile,Returning,United Kingdom,Search,379,0,No,No
11969,Mobile,Returning,Netherlands,Discovery,279,2,No,No
11970,Mobile,Returning,Germany,Direct,66,0,No,No
11971,Desktop,Returning,Germany,Direct,387,0,No,No
11972,Desktop,Returning,Germany,Discovery,127,4,No,No
11973,Mobile,Returning,Netherlands,Search,20,6,No,No
11974,Desktop,Returning,Germany,Direct,534,2,No,No
11975,Mobile,Returning,France,Search,22,0,No,No
11976,Desktop,Returning,Germany,Discovery,567,4,Yes,No
11977,Desktop,Returning,France,Search,268,7,No,No
11978,Mobile,New,Other,Discovery,20,0,No,No
11979,Mobile,Returning,Netherlands,Discovery,9,0,No,No
11980,Desktop,Returning,France,Search,453,0,No,No
11981,Desktop,Returning,United Kingdom,Discovery,274,8,No,No
11982,Mobile,Returning,Germany,Search,98,1,No,No
11983,Desktop,Returning,Other,Search,306,0,No,No
11984,Desktop,Returning,France,Search,1,0,Yes,No
11985,Desktop,Returning,United Kingdom,Direct,75,0,Yes,No
11986,Desktop,New,France,Search,76,0,No,No
11987,Desktop,Returning,France,Direct,224,1,No,No
11988,Desktop,Returning,United Kingdom,Direct,138,0,No,No
11989,Desktop,Returning,Other,Discovery,16,0,Yes,No
11990,Desktop,Returning,France,Discovery,168,5,No,No
11991,Mobile,Returning,Other,Discovery,74,3,No,No
11992,Desktop,Returning,Other,Search,303,1,Yes,Yes
11993,Desktop,Returning,Netherlands,Search,122,0,No,No
11994,Desktop,New,Other,Direct,38,1,No,No
11995,Desktop,Returning,Netherlands,Direct,42,4,No,No
11996,Desktop,Returning,United Kingdom,Discovery,21,2,Yes,No
11997,Desktop,Returning,Netherlands,Search,89,3,No,No
11998,Desktop,Returning,Germany,Direct,118,0,No,No
11999,Mobile,Returning,Other,Discovery,43,1,No,No
12000,Mobile,Returning,United Kingdom,Search,482,0,No,No
